Date,AAPL,MSFT,^GSPC
2020-07-09,94.57131958007812,210.5455322265625,3152.050048828125
2020-07-10,94.73676300048828,209.90696716308594,3185.0400390625
2020-07-13,94.29971313476562,203.42323303222656,3155.219970703125
2020-07-14,95.86022186279297,204.68064880371094,3197.52001953125
2020-07-15,96.51949310302734,204.37611389160156,3226.56005859375
2020-07-16,95.33181762695312,200.3286895751953,3215.570068359375
2020-07-17,95.13922119140625,199.30697631835938,3224.72998046875
2020-07-20,97.14419555664062,207.8734130859375,3251.840087890625
2020-07-21,95.80343627929688,205.07362365722656,3257.300048828125
2020-07-22,96.07256317138672,208.02076721191406,3276.02001953125
2020-07-23,91.69969177246094,198.97296142578125,3235.659912109375
2020-07-24,91.47251892089844,197.7548370361328,3215.6298828125
2020-07-27,93.64044189453125,200.25990295410156,3239.409912109375
2020-07-28,92.10215759277344,198.46212768554688,3218.43994140625
2020-07-29,93.86762237548828,200.46621704101562,3258.43994140625
2020-07-30,95.00343322753906,200.30902099609375,3246.219970703125
2020-07-31,104.94921112060547,201.3994598388672,3271.1201171875
2020-08-03,107.59367370605469,212.72637939453125,3294.610107421875
2020-08-04,108.31220245361328,209.5336456298828,3306.510009765625
2020-08-05,108.70479583740234,209.1898193359375,3327.77001953125
2020-08-06,112.49742889404297,212.53976440429688,3349.159912109375
2020-08-07,109.93971252441406,208.7379150390625,3351.280029296875
2020-08-10,111.53766632080078,204.5823974609375,3360.469970703125
2020-08-11,108.22055053710938,199.79818725585938,3333.68994140625
2020-08-12,111.81719207763672,205.505859375,3380.35009765625
2020-08-13,113.79606628417969,205.0244903564453,3373.429931640625
2020-08-14,113.69466400146484,205.22097778320312,3372.85009765625
2020-08-17,113.39781951904297,206.57667541503906,3381.989990234375
2020-08-18,114.34274291992188,207.76536560058594,3389.780029296875
2020-08-19,114.4862060546875,206.5048370361328,3374.85009765625
2020-08-20,117.026611328125,211.31053161621094,3385.510009765625
2020-08-21,123.05728912353516,209.77427673339844,3397.159912109375
2020-08-24,124.5290756225586,210.43406677246094,3431.280029296875
2020-08-25,123.50747680664062,213.1717071533203,3443.6201171875
2020-08-26,125.18704986572266,217.78038024902344,3478.72998046875
2020-08-27,123.69053649902344,223.12767028808594,3484.550048828125
2020-08-28,123.49015808105469,225.42218017578125,3508.010009765625
2020-08-31,127.67797088623047,222.09368896484375,3500.31005859375
2020-09-01,132.76373291015625,223.80715942382812,3526.64990234375
2020-09-02,130.01304626464844,228.1204071044922,3580.840087890625
2020-09-03,119.60411071777344,213.9890594482422,3455.06005859375
2020-09-04,119.68327331542969,210.98553466796875,3426.9599609375
2020-09-08,111.62918853759766,199.57212829589844,3331.840087890625
2020-09-09,116.0816879272461,208.0706329345703,3398.9599609375
2020-09-10,112.2921142578125,202.24082946777344,3339.18994140625
2020-09-11,110.81784057617188,200.92124938964844,3340.969970703125
2020-09-14,114.14237976074219,202.28024291992188,3383.5400390625
2020-09-15,114.32048034667969,205.598876953125,3401.199951171875
2020-09-16,110.94646453857422,201.9257049560547,3385.489990234375
2020-09-17,109.17536163330078,199.81832885742188,3357.010009765625
2020-09-18,105.71229553222656,197.3367462158203,3319.469970703125
2020-09-21,108.91810607910156,199.45394897460938,3281.06005859375
2020-09-22,110.62984466552734,204.2595977783203,3315.570068359375
2020-09-23,105.98934936523438,197.5336456298828,3236.919921875
2020-09-24,107.0777359008789,200.09405517578125,3246.590087890625
2020-09-25,111.09489440917969,204.6535186767578,3298.4599609375
2020-09-28,113.74659729003906,206.2488250732422,3351.60009765625
2020-09-29,112.88578796386719,204.10203552246094,3335.469970703125
2020-09-30,114.58763122558594,207.125244140625,3363.0
2020-10-01,115.55730438232422,209.22280883789062,3380.800048828125
2020-10-02,111.82707214355469,203.04835510253906,3348.419921875
2020-10-05,115.27034759521484,207.1745147705078,3408.60009765625
2020-10-06,111.96560668945312,202.77261352539062,3360.969970703125
2020-10-07,113.86534118652344,206.6328887939453,3419.43994140625
2020-10-08,113.7564926147461,207.37147521972656,3446.830078125
2020-10-09,115.73538970947266,212.5217742919922,3477.139892578125
2020-10-12,123.08695983886719,218.02658081054688,3534.219970703125
2020-10-13,119.82179260253906,219.46435546875,3511.929931640625
2020-10-14,119.91084289550781,217.4948272705078,3488.669921875
2020-10-15,119.43590545654297,216.3131103515625,3483.340087890625
2020-10-16,117.76374816894531,216.3131103515625,3483.81005859375
2020-10-19,114.7558364868164,210.95599365234375,3426.919921875
2020-10-20,116.26969146728516,211.3794403076172,3443.1201171875
2020-10-21,115.63643646240234,211.5271453857422,3435.56005859375
2020-10-22,114.52825927734375,211.6157684326172,3453.489990234375
2020-10-23,113.82575988769531,212.9353790283203,3465.389892578125
2020-10-26,113.83566284179688,206.8790740966797,3400.969970703125
2020-10-27,115.36929321289062,210.0007781982422,3390.679931640625
2020-10-28,110.02629089355469,199.59182739257812,3271.030029296875
2020-10-29,114.10279846191406,201.60072326660156,3310.110107421875
2020-10-30,107.71097564697266,199.38502502441406,3269.9599609375
2020-11-02,107.62193298339844,199.24716186523438,3310.239990234375
2020-11-03,109.2743148803711,203.28468322753906,3369.159912109375
2020-11-04,113.73670196533203,213.0929412841797,3443.43994140625
2020-11-05,117.77364349365234,219.88780212402344,3510.449951171875
2020-11-06,117.63984680175781,220.31124877929688,3509.43994140625
2020-11-09,115.29080200195312,215.0624542236328,3550.5
2020-11-10,114.94390106201172,207.79489135742188,3545.530029296875
2020-11-11,118.4327621459961,213.25047302246094,3572.659912109375
2020-11-12,118.15523529052734,212.15740966796875,3537.010009765625
2020-11-13,118.20480346679688,213.21107482910156,3585.14990234375
2020-11-16,119.235595703125,213.9201202392578,3626.909912109375
2020-11-17,118.3336410522461,211.19235229492188,3609.530029296875
2020-11-18,116.98567962646484,208.40805053710938,3567.7900390625
2020-11-19,117.59028625488281,209.73106384277344,3581.8701171875
2020-11-20,116.30178833007812,207.7267608642578,3557.5400390625
2020-11-23,112.84266662597656,207.4503173828125,3577.590087890625
2020-11-24,114.15098571777344,211.15286254882812,3635.409912109375
2020-11-25,115.00337982177734,211.1627197265625,3629.64990234375
2020-11-27,115.55842590332031,212.5054931640625,3638.35009765625
2020-11-30,117.99666595458984,211.36019897460938,3621.6298828125
2020-12-01,121.63418579101562,213.4730987548828,3662.449951171875
2020-12-02,121.99101257324219,212.64373779296875,3669.010009765625
2020-12-03,121.85224151611328,211.5280303955078,3666.719970703125
2020-12-04,121.1683349609375,211.64649963378906,3699.1201171875
2020-12-07,122.65507507324219,211.577392578125,3691.9599609375
2020-12-08,123.27949523925781,213.275634765625,3702.25
2020-12-09,120.70249938964844,209.11891174316406,3672.820068359375
2020-12-10,122.14958190917969,207.85513305664062,3668.10009765625
2020-12-11,121.32693481445312,210.56040954589844,3663.4599609375
2020-12-14,120.70249938964844,211.48851013183594,3647.489990234375
2020-12-15,126.74852752685547,211.41943359375,3694.6201171875
2020-12-16,126.67914581298828,216.5042266845703,3701.169921875
2020-12-17,127.56127166748047,216.64247131347656,3722.47998046875
2020-12-18,125.5393295288086,215.82296752929688,3709.409912109375
2020-12-21,127.09542083740234,219.77230834960938,3694.919921875
2020-12-22,130.713134765625,221.10525512695312,3687.260009765625
2020-12-23,129.80126953125,218.22222900390625,3690.010009765625
2020-12-24,130.80235290527344,219.93031311035156,3703.06005859375
2020-12-28,135.48057556152344,222.11233520507812,3735.360107421875
2020-12-29,133.67666625976562,221.31256103515625,3727.0400390625
2020-12-30,132.53684997558594,218.87384033203125,3732.0400390625
2020-12-31,131.51596069335938,219.6044921875,3756.070068359375
